first name;last name;other;title;nachruf/tode;jub;issue_date;Geburt/Tod;ID
Karl;Kaufmann;;-;Nachruf;-;6.12.46;-;MBNR.1.PER.578
AHyrtill;Kaufmann;lachruf;Dr.;-;-;7.9.45;-;MBNR.1.PER.579
Richard;Kaufmarmn;60;-;-;-;21.6.4656;-;MBNR.1.PER.580
Sali;Kaufmann;(Frankft)  tachruf;-;-;-;23.1.42;-;MBNR.1.PER.581
killy;Kaufmann;Wachruf(Kellner);Dr.;-;-;4.12.42;-;MBNR.1.PER.582
ör.Rudolf;Kayser;12.2,60  70(D.Baumgardt);-;-;-;-;-;MBNR.1.PER.583
Berl;Kaznelson;ilachruf(Landauer);-;-;-;18.8.44;-;MBNR.1.PER.584
Siegmund;Kaznelson;50;Dr.;-;-;21.5.43;-;MBNR.1.PER.585
Viktor;Kellner;Dr  Viktor;Dr.;-;-;-;-;MBNR.1.PER.586
Shimshon;kempinsky;;-;Nachruf;-;26.3.48;-;MBNR.1.PER.587
Richard;Kende;29,6.45  liachruf;-;-;-;-;-;MBNR.1.PER.588
Mosche;Keren(Kremer);(K.L.);Dr.;Nachruf;-;19.8.55;-;MBNR.1.PER.589
Alfred;Kerr;80  (Frango);-;-;-;2.1.48;-;MBNR.1.PER.590
;Kesten;Hermann  11/1950  (Besuch  in  Israel);-;-;-;-;-;MBNR.1.PER.591
Leo;Kestenberg;60;Prof.;-;-;20.11.42;-;MBNR.1.PER.592
Brigadier;Kisch;F.H.  iachruf;-;-;-;27.4.43;-;MBNR.1.PER.593
Hoise;Kisling;(Schwarz);-;Nachruf;-;3.7.53;-;MBNR.1.PER.594
Dr.Friedr.;Kitzinger;Prof.Dr.Friedr  ;Prof.;-;-;-;-;MBNR.1.PER.595
ör.Heinrich;kiwe;Wachruf(Z.Kraener);-;-;-;5.9.52;-;MBNR.1.PER.596
ir.Hax;Kiwe;sachruf;-;-;-;28.5.48;-;MBNR.1.PER.597
Isidor;Klaber;50  (Plaschkes);Dr.;-;-;30.3.42;-;MBNR.1.PER.598
Ludwig;Klages;80;Prof.;-;-;26.12.52;-;MBNR.1.PER.599
Josef;Klausner;To;Prof.;-;-;25.8.44;-;MBNR.1.PER.600
Alfred;Klee;Nachruf(+l0.XI.);Dr.;-;-;3.12.43;-;MBNR.1.PER.601
Srich;Kleiber;25,3.56  lachruf;-;-;-;-;-;MBNR.1.PER.602
Dr.;Klein;(Diisseldorf)  Tod;Rabb.;-;-;18.2.44;-;MBNR.1.PER.603
Dr.Arnold;Klein;Abr(Nürnberg)  Nachruf(Neufeld);Rabb.;-;-;27.1.61;-;MBNR.1.PER.604
Ludwie;Klein;;Dr.;Nachruf;-;13.6.58;-;MBNR.1.PER.605
Mosche;Kleinmann;(Journalist)  Nachruf(Tauber);-;-;-;3.12.48;-;MBNR.1.PER.606
;Klinghofer;David  70;-;-;-;14.9.56;-;MBNR.1.PER.607
;Klinghoffer;(benJaakov),David  To;-;-;-;9.6.61;-;MBNR.1.PER.608
C.2.;Kloetzel;C.2  ;-;-;-;-;-;MBNR.1.PER.609
Harry;Knopf;70;Dr.;-;-;11.1.57;-;MBNR.1.PER.610
Dr.Adolf;Kober;7;Rabb.;-;-;21.1.5;-;MBNR.1.PER.611
Else;Kober;18.861  7;-;-;-;-;-;MBNR.1.PER.612
Richard;Koebner;60(R.W.);Prof.;-;-;31.8.45;-;MBNR.1.PER.613
Adolf;Koch;(Essen)  To;-;-;-;2.4.43;-;MBNR.1.PER.614
"Hans""Hanko""";Koch;50;-;-;-;10.12.54;-;MBNR.1.PER.615
Bernhard;Kochanowski;18,8.61;-;Nachruf;-;-;-;MBNR.1.PER.616
Josef;Koditschek;(R.“.);-;Nachruf;-;3.12.54;-;MBNR.1.PER.617
Aaron;Kohn;;-;Nachruf;-;9.1.59;-;MBNR.1.PER.618
Hans;Kohn;42/1951  60;Prof.;-;-;-;-;MBNR.1.PER.619
Leo;Kohn;Jehuda  P.  Wachruf(H.Levy);Prof.;-;-;23.6.61;-;MBNR.1.PER.620
Pinchas;Kohn;Tod;-;-;-;4.7.41;-;MBNR.1.PER.621
walter;Kohner;70;Dr.;-;-;10.88.56;-;MBNR.1.PER.622
David;Koigen;10.Todestag;Prof.;-;-;12.3.4353;-;MBNR.1.PER.623
Hax;Kollenscher;März  37;Dr.;Nachruf;-;-;-;MBNR.1.PER.624
Käthe;Kollwitz;d.Andenken(K.Schwarz);-;-;-;15.8.47;-;MBNR.1.PER.625
Eduard;Königsberger;60;Dr.;-;-;29.5.42;-;MBNR.1.PER.626
Hans;Königstein;30.4,54  sachruf(M.J.Gutmann);Prof.;-;-;-;-;MBNR.1.PER.627
Joachim;Koeppler;Tod;-;-;-;8.12.44;-;MBNR.1.PER.628
Nathan;Körber;Tod;Dr.;-;-;17.1.41;-;MBNR.1.PER.629
;Kornberg;Fritz(Architekt)  Tod;-;-;-;26.9.44;-;MBNR.1.PER.630
J.H.;Körner;(Wien)  wachruf;Dr.;-;-;15.12.44;-;MBNR.1.PER.631
;Krakauer;Julius  (wien)  70;-;-;-;5.6.42;-;MBNR.1.PER.632
;Krakauer;Leopold(Architekt  Haler)  (Politzer);-;-;-;5.9.47;-;MBNR.1.PER.633
ör.Albert;Kraemer;60(Herlitz);-;-;-;13.11.59;-;MBNR.1.PER.634
Albert;Kramer;Wachruf(H.Epstein);Dr.;-;-;22.1.43;-;MBNR.1.PER.635
Max;Kramer;(Naharia)  “achruf;Dr.;-;-;5.11.54;-;MBNR.1.PER.636
Walter;Krämer;Nachruf(E.Auerhach);Dr.;-;-;11.7.41;-;MBNR.1.PER.637
Sophie;Kranstyk;23/1951;-;-;-;-;-;MBNR.1.PER.638
äosche;Kraus;(Kun.Hilwe)  ilachruf;-;-;-;12.4.49;-;MBNR.1.PER.639
Wr.Paul;Kraus;(Prap/Jrsim/Cairo,Semitist);-;Nachruf;-;27.10.44;-;MBNR.1.PER.640
Samuel;Krauss;Nachruf(H.T.);Prof.;-;-;18.6.48;-;MBNR.1.PER.641
Alter;Kreistmann;Tod;-;-;-;30.4.43;-;MBNR.1.PER.642
Julius;Kretschmer;60;Dr.;-;-;3.10.41;-;MBNR.1.PER.643
;Kreutzberger;Josef  Tod;-;-;-;24.5.46;-;MBNR.1.PER.644
Jacques;Krieper;(CSR)  lachruf;-;-;-;28.12.45;-;MBNR.1.PER.645
lermann;Kristall;11.,1.46  Hachruf;-;-;-;-;-;MBNR.1.PER.646
Walter;Kristeller;;-;Nachruf;-;17.2.61;-;MBNR.1.PER.647
Gustav;Krojanker;%30.5.41  50;Dr.;-;-;-;-;MBNR.1.PER.648
Leopold;Krolik;Tod;Dr.;-;-;23.6.44;-;MBNR.1.PER.649
Raja;Krolik-Goldschmidt;Tod;-;-;-;28.6.57;-;MBNR.1.PER.650
Georg;Kromolowski;15.2,46  achruf;-;-;-;-;-;MBNR.1.PER.651
lheodor;Kronenberger;75;-;-;-;15.2.46;-;MBNR.1.PER.652
Emil;Eronheim;70;Rabb.;-;-;29.7.60;-;MBNR.1.PER.653
Hermine;Krüger;üachruf;-;-;-;26.6.42;-;MBNR.1.PER.654
Chaim;krupnik;"(""Hüd.Rundschau"")  lachruf";-;-;-;30.3.42;-;MBNR.1.PER.655
Chain;Kugel;;Dr.;Nachruf;-;13.2.53;-;MBNR.1.PER.656
Hermann;Kugelmann;50;-;-;-;5.12.41;-;MBNR.1.PER.657
;Kuhn;Dr.Heinr,.  (Blau-\eiss)  50;-;-;-;28.5.4353;-;MBNR.1.PER.658
Oberrabb.;Kuk;Sept.35  llachruf(Rabb.E.N.Levy);-;-;-;-;-;MBNR.1.PER.659
iugene;Kulischer;;-;Nachruf;-;14.5.56;-;MBNR.1.PER.660
Alfred;Kupferberg;60  (K.L.);Dr.;-;-;8.7.60;-;MBNR.1.PER.661
Sereej;Kussewitzki;24/1951;-;Nachruf;-;-;-;MBNR.1.PER.662
Arnold;Kutzinski;(KJV);Prof.;Nachruf;-;11.1.57;-;MBNR.1.PER.663
Shlomo;Lachnann;(M.Buchmann);Dr.;Nachruf;-;3.1.41;-;MBNR.1.PER.664
Josef;Laun;18/1951  Richterernennung;Dr.;-;-;-;-;MBNR.1.PER.665
jss;Landau;Annie  70  (R.W.);-;-;-;26.3.43;-;MBNR.1.PER.666
Leo;Landau;(KJV,Haifa)  80  (E.R.)(+1960);Dr.;-;-;18.9.60;-;MBNR.1.PER.667
Leo;Landau;(Wien-Teläviv)  50;Dr.;-;-;28.11.41;-;MBNR.1.PER.668
FPaul;Landau;33/1950  70;Dr.;-;-;-;-;MBNR.1.PER.669
Betty;Landau-Berggrün;18.2,55;-;Nachruf;-;-;-;MBNR.1.PER.670
Georg;Landauer;50(Rosenbliith,RW);Dr.;-;-;16.11.45;-;MBNR.1.PER.671
E.Simon);Preuss;;-;-;-;-;-;MBNR.1.PER.672
;Landauer;‚Gustav  30.Todestag  (Buber);-;-;-;6.5.49;-;MBNR.1.PER.673
l/anda;Landowska;(Musik);-;Nachruf;-;4.9.59;-;MBNR.1.PER.674
Franz;Landsberger;12,6,53  To(K.Schwarz);Prof.;-;-;-;-;MBNR.1.PER.675
Helmut;Lange;(NewYork)  46/1950  Tod;-;-;-;-;-;MBNR.1.PER.676
Nordechai;Langer;David  G,  19.353,43  iachruf;-;-;-;-;-;MBNR.1.PER.677
Elisabeth;langgässer;5,8.60  lo,Todestag(H.L.Goldschmidt);-;-;-;-;-;MBNR.1.PER.678
leo;Lania;liachruf  (Gottgetreu);-;-;-;24.11.61;-;MBNR.1.PER.679
;Laqueur;Ludwig  70;-;-;-;15.35.46;-;MBNR.1.PER.680
Else;Lasker-Schüler;Hachruf(W.Kraft);-;-;-;26.1.45;-;MBNR.1.PER.681
larold;Laski;15/1950;-;Nachruf;-;-;-;MBNR.1.PER.682
Max;Laue;v.    8&o;Prof.;-;-;4.12.59;-;MBNR.1.PER.683
Dr.Fritz;laupheimer;Rabb  Dr.Fritz;Rabb.;-;-;-;-;MBNR.1.PER.684
Sir;Lauterpacht;Hersh  20,.5.60;-;Nachruf;-;-;-;MBNR.1.PER.685
Rabbi;Lazaron;Morris  S.  Wer  ist  Rabbi  1?;-;-;-;24.10.41;-;MBNR.1.PER.686
Dr.Paul;lazarus;60;Rabb.;-;-;5.11.48;-;MBNR.1.PER.687
;Ledermann;Jakob  50;-;-;-;7.1.44;-;MBNR.1.PER.688
Else;Lehahn;ilachruf(N.Stein);-;-;-;20.10.61;-;MBNR.1.PER.689
;Lehmann;Frida  23,9.55;-;Nachruf;-;-;-;MBNR.1.PER.690
Otto;Lehmann;2,10.42  50;-;-;-;-;-;MBNR.1.PER.691
Siegfried;Lehmann;(betr.seine  Verurteilung);Dr.;-;-;3.5.40;-;MBNR.1.PER.692
;Lehrfreund;Dr.Ludwig  19.2,54;-;Nachruf;-;-;-;MBNR.1.PER.693
.Hugo;Lehrs;Dr  .Hugo;Dr.;-;-;-;-;MBNR.1.PER.694
Ur.Josef;Lehrs;(Beth  She'an)  März  37  Tod;-;-;-;-;-;MBNR.1.PER.695
Hermann;Lelewer;50;Dr.;-;-;8.8.41;-;MBNR.1.PER.696
;Less;Werner  (KJV  Königsberg)  Dez.37  (P,Jacobi);-;Nachruf;-;-;-;MBNR.1.PER.697
Eduard;leszynsky;To;-;-;-;12.12.47;-;MBNR.1.PER.698
Dr.Sali;Levi;Nachruf(P.Lazarus);Rabb.;-;-;13.6.41;-;MBNR.1.PER.699
Nachum;Levin;iachruf  (HP);-;-;-;25.12.59;-;MBNR.1.PER.700
Heinr.;Levinsohn;(jur);-;Nachruf;-;13.7.45;-;MBNR.1.PER.701
Salman;levontin;David  :achruf;-;-;-;28.6.40;-;MBNR.1.PER.702
Adelheid;Levy;(London-Berlin)  60;-;-;-;10.5.57;-;MBNR.1.PER.703
Anna;Levy;70;-;-;-;18.3.60;-;MBNR.1.PER.704
tabb.Dr.Artur;Levy;75;-;-;-;14.5.5656;-;MBNR.1.PER.705
ärtur;Levy;Aron(BethJizchak)  +19.12.57)Anzeige  °;-;-;-;3.1.58;-;MBNR.1.PER.706
Dr.Emil;Levy;Nathan  70  (HT);Rabb.;-;-;12.10.49;-;MBNR.1.PER.707
Hans;Levy;;Dr.;Nachruf;-;27.7.45;-;MBNR.1.PER.708
John;Levy;(UV)  60  aquab.  Jen  aa;Dr.;-;-;6.2.53;-;MBNR.1.PER.709
walter;Llevy;J,  34/1951  Harriman's  rechte  Hand...;-;-;-;-;-;MBNR.1.PER.710
Bertha;Levy-Sandler;27/1950  Hachruf;-;-;-;-;-;MBNR.1.PER.711
Jettka;Levy-Stein;Wachruf(HT);-;-;-;16.5.58;-;MBNR.1.PER.712
lLucie;Levy-Zobel;üachruf;-;-;-;9.10.60;-;MBNR.1.PER.713
liarcel;Lew;20,.9,.40;-;Nachruf;-;-;-;MBNR.1.PER.714
Werner;lewek;(Jerusln)  Juli  36;Dr.;Nachruf;-;-;-;MBNR.1.PER.715
Sanitätsrat;Lewin;Dr.Arthur  (Berlin)  Tod;-;-;-;24.3.39;-;MBNR.1.PER.716
Erich;Lewin;(TelAviv)  50;-;-;-;28.8.42;-;MBNR.1.PER.717
.Dr.Louis;Lewin;Rabb  .Dr.Louis;Rabb.;-;-;-;-;MBNR.1.PER.718
Shmarjahu;Lewin;Juli  35  tachruf(Lichthein);Dr.;-;-;-;-;MBNR.1.PER.719
Walter;Lewin;üachruf(Herlitz);-;-;-;12.12.58;-;MBNR.1.PER.720
Rehavia;Lewin-Epstein;(Rechovot);-;Nachruf;-;15.1.43;-;MBNR.1.PER.721
Kurt;Lewinsohn;Würdigung(Blumenfeld);-;-;-;25.1.57;-;MBNR.1.PER.722
;Lewinsoh;Abraham  (Histadr.)  29.7,55  Wachruf;-;-;-;-;-;MBNR.1.PER.723
Sinclair;Lewis;4/1951  iachruf(P.Arnold);-;-;-;-;-;MBNR.1.PER.724
;Lewisohn;Ludwig  (+1355)z.Gedenken;-;-;-;13.1.56;-;MBNR.1.PER.725
Albert;Lewkowitz;Nachruf(I,Heinemann);Rabb.;-;-;3.12.54;-;MBNR.1.PER.726
Benno;Lewy;Goldene  Hochzeit(Heinr.Loewe);Dr.;-;-;11.7.41;-;MBNR.1.PER.727
Emst;Lesy;50;Dr.;-;-;14.656.456;-;MBNR.1.PER.728
Lina;Lewy;49/1951  85;-;-;-;-;-;MBNR.1.PER.729
Dr.Wilhelm;Lewy;T70(Hr);Rabb.;-;-;29.11.46;-;MBNR.1.PER.730
#echthilde;Lichnowsky;14,5.54  75;-;-;-;-;-;MBNR.1.PER.731
;Lichtenstein;Philipp(Berlin)  70;-;-;-;21.4.61;-;MBNR.1.PER.732
Rose;Lichtenstein;(Geis);-;Nachruf;-;6.1.56;-;MBNR.1.PER.733
;Lichtheim;Irene  lachruf(Gr.Czapski);-;-;-;15.7.60;-;MBNR.1.PER.734
Richard;Lichtheim;Dr  Richard(WV);Dr.;-;-;-;-;MBNR.1.PER.735
;Liebermann;Prof.Max  loo.Geburtstag(Schwarz);-;-;-;18.7.47;-;MBNR.1.PER.736
Rudolf;Liebstädter;Nachruf(B.Freimann);-;-;-;20.3.42;-;MBNR.1.PER.737
Lotte;Liebstein;10.2,56  80;-;-;-;-;-;MBNR.1.PER.738
liehemia;Lieme;de-;-;Nachruf;-;2.10.40;-;MBNR.1.PER.739
Arnold;Lion;(KJV)  70;Dr.;-;-;12.11.54;-;MBNR.1.PER.740
Franz;Lion;siehe:Lyon,F,;-;-;-;-;-;MBNR.1.PER.741
Senator;Lipschitz;Joachin  Nachruf(iT);-;-;-;22.12.61;-;MBNR.1.PER.742
Hans;Litten;Nachruf(Rez.E.Lichtenstein);-;-;-;10.10.41;-;MBNR.1.PER.743
Karl;Loeb;(Köln)  50;-;-;-;22.2.46;-;MBNR.1.PER.744
Paula;Loeb;(Rektorin)  Nachruf(S.Braun);-;-;-;5.9.41;-;MBNR.1.PER.745
Fritz;Loebenstein;Sept.33  50;Dr.;-;-;-;-;MBNR.1.PER.746
ör.Heinr.Chain;Loebl;Tod;-;-;-;21.1.44;-;MBNR.1.PER.747
Gustav;Löffler;29,5.59  80;Dr.;-;-;-;-;MBNR.1.PER.748
Siegm.;Löschner;(Saarbrücken)  60;Dr.;-;-;2.7.45;-;MBNR.1.PER.749
Eduard;Löwe;Juni  377  75;-;-;-;-;-;MBNR.1.PER.750
;Loewe;Prof.Heinr.Eljakin(KJV)  Juli  39  70(Gronemann);-;-;-;-;-;MBNR.1.PER.751
Julius;Löwenheim;(Berlin)  Tod;Dr.;-;-;8.5.42;-;MBNR.1.PER.752
Joseph;Löwenherz;Tod;Dr.;-;-;4.7.41;-;MBNR.1.PER.753
;Löwenstein;(Peretz),Dr.Fritz  Hoshe(KJV)  50;-;-;-;20.3.42;-;MBNR.1.PER.754
Julius;Löwenstein;To;Dr.;-;-;7.7.44;-;MBNR.1.PER.755
Kurt;Loewenstein;30/1951;-;Nachruf;-;-;-;MBNR.1.PER.756
Solomon;Lowenstein;;Dr.;Nachruf;-;30.1.42;-;MBNR.1.PER.757
Robert;Loewi;C.  20/1951  iWachruf;-;-;-;-;-;MBNR.1.PER.758
Hugo;Loewy;Tod;Dr.;-;-;31.8.45;-;MBNR.1.PER.759
Joseph;Loewy;(KJV,Haifa)  60;-;-;-;3.8.45;-;MBNR.1.PER.760
"Julius(""Die";Löwy;"Welt"")  lNachruf(Bato)";-;-;-;1.5.53;-;MBNR.1.PER.761
‚Karl;Loewy;Hachruf;-;-;-;3.4.59;-;MBNR.1.PER.762
Faul;Loewy;To(Geis);Dr.;-;-;27.10.61;-;MBNR.1.PER.763
Certrud;Luckner;60;Dr.;-;-;18.9.60;-;MBNR.1.PER.764
Emil;Ludwig;(Autor)  (HT);-;Nachruf;-;24.9.48;-;MBNR.1.PER.765
Jiechak;Lufban;iachruf(Landauer);-;-;-;17.9.48;-;MBNR.1.PER.766
Zwi;Luft;Dr  Zwi;Dr.;-;-;-;-;MBNR.1.PER.767
ilans;Lukaschek;;Dr.;Nachruf;-;26.2.60;-;MBNR.1.PER.768
Bernhard;Lustig;70  (Herlitz);-;-;-;27.8.54;-;MBNR.1.PER.769
Mosche;Lustig;;-;Nachruf;-;31.10.58;-;MBNR.1.PER.770
Walter;Lux;25.3,55;Dr.;Nachruf;-;-;-;MBNR.1.PER.771
Ernst;Jyon;Dr.Ernst(Prof  KIV);Dr.;-;-;-;-;MBNR.1.PER.772
Franz;Lyon;(Frankft-Berlin)  iachruf(H.Pomeranz);-;-;-;14.1.42;-;MBNR.1.PER.773
Pfarrer;Maas;Dr.lierm.  7;-;-;-;8.8.52;-;MBNR.1.PER.774
Hans;Madol;Roger  8.2,57;-;Nachruf;-;-;-;MBNR.1.PER.775
br.Jehuda;Magnes;Leib  70  (Baeck,Simon);-;-;-;3.7.47;-;MBNR.1.PER.776
Werner;Nagnus;17.10552  lo.lodestag;Prof.;-;-;-;-;MBNR.1.PER.777
Josef;Mahrer;60(2.Kraemer);-;-;-;11.8.61;-;MBNR.1.PER.778
Salomon;Maimon;(z.Erscheinen  auf  Hebr.);-;-;-;25.4.41;-;MBNR.1.PER.779
Katia;Mann;(Frau  v.Thomas  4)  70  (Bruno  Walter  NNZ);-;-;-;7.8.53;-;MBNR.1.PER.780
Thomas.;Mann;Thomas  ;-;-;-;-;-;MBNR.1.PER.781
David;Mannheim;2/1951  80;-;-;-;-;-;MBNR.1.PER.782
;Mannheim;Rivwka  “achruf;-;-;-;5.2.43;-;MBNR.1.PER.783
Walter;Mannhein;60;Dr.;-;-;14.10.55;-;MBNR.1.PER.784
Erwin;Biansbach;;Dr.;Nachruf;-;9.4.48;-;MBNR.1.PER.785
Arthur;Marcus;Abr,  75;-;-;-;28.8.5353;-;MBNR.1.PER.786
Ernst;Marcus;Möses  (Philos)  loo,Geburtstag;-;-;-;26.10.56;-;MBNR.1.PER.787
Joseph;Harcus;60;Dr.;-;-;2.8.46;-;MBNR.1.PER.788
;Marcus;Dr,Siegfr,  80;-;-;-;14.12.56;-;MBNR.1.PER.789
Bertha;Marcus-Eschelbacher;22,8.52  To;-;-;-;-;-;MBNR.1.PER.790
‚Dr.Max;Marcuse;  70(Pokorny);-;-;-;18.4.47;-;MBNR.1.PER.791
Emil;Kargulies;19.2,43;Dr.;Nachruf;-;-;-;MBNR.1.PER.792
Isidor;Hargulies;6.4,56;Dr.;Nachruf;-;-;-;MBNR.1.PER.793
Lothar;Markiewitz;29/1951;Dr.;Nachruf;-;-;-;MBNR.1.PER.794
br.ErnstKJV;Narkowiez;8/1951  50;-;-;-;-;-;MBNR.1.PER.795
Hilde;Markowicz;18,8,61;-;Nachruf;-;-;-;MBNR.1.PER.796
Ludwig;Harkowitz;70;-;-;-;19.9.41;-;MBNR.1.PER.797
Nax;Markreich;80;-;-;-;13.10.61;-;MBNR.1.PER.798
Alfred;Markus;Akiba  29,4.49  7;-;-;-;-;-;MBNR.1.PER.799
Richard;Marxr;(Naharia)  60;-;-;-;10.6.55;-;MBNR.1.PER.800
Jan;Masaryk;lachruf  (Tauber);-;-;-;19.35.48;-;MBNR.1.PER.801
1h.G.;Masaryk;17/1950  loo.Gehburtstag;-;-;-;-;-;MBNR.1.PER.802
Elfriede;Maschke;9/1950;-;Nachruf;-;-;-;MBNR.1.PER.803
Norbert;Hasur;(Stockholm)  30/1951  50;-;-;-;-;-;MBNR.1.PER.804
Emil;Maurer;Dr  Emil;Dr.;-;-;-;-;MBNR.1.PER.805
AndrE;Maurois;29.7,55  70;-;-;-;-;-;MBNR.1.PER.806
oOtto;May;50(Schwarzschild);-;-;-;30.4.43;-;MBNR.1.PER.807
Eugen;Mayer;60  (E,Simon);Dr.;-;-;30.65.44;-;MBNR.1.PER.808
Ludwig;Mayer;(Buchhändler)  19.2,54  75(Herlitz);-;-;-;-;-;MBNR.1.PER.809
Max;Mayer;70;Dr.;-;-;20.7.56;-;MBNR.1.PER.810
"Selma(""Schwester";Hayer;"Selma"")  got.  Ft";-;-;-;11.2.4460;-;MBNR.1.PER.811
Franz;Mayer-Brodnitz;K.(Berlin);Dr.;Nachruf;-;2.4.43;-;MBNR.1.PER.812
Ernst;Mechner;Dr  Ernst;Dr.;-;-;-;-;MBNR.1.PER.813
Josef;Meisl;Nachruf(Herlitz);Dr.;-;-;25.4.58;-;MBNR.1.PER.814
Josef;Meissner;;-;Nachruf;-;20.12.46;-;MBNR.1.PER.815
Paul;Menasche;(Wien);Dr.;Nachruf;-;22.12.44;-;MBNR.1.PER.816
Henry;Mencken;Louis  (US  Kritiker)  Nachruf(P.Arnold);-;-;-;16.3.56;-;MBNR.1.PER.817
;Mendelsohn;Erich  Brief  von  EM;-;-;-;22.1.43;-;MBNR.1.PER.818
Lilli;Mendelssohn;19/1950;-;Nachruf;-;-;-;MBNR.1.PER.819
;Hendelssohn-Bartholdy;Felix  100.Todestaz  (Riesenfeld;-;-;-;7.11.47;-;MBNR.1.PER.820
Jehudi;Henuhin;16/1952  der  neunjähr.M.  (Fritz  Busch);-;-;-;-;-;MBNR.1.PER.821
br.Gershon;Meron(Münzner);wachruf;-;-;-;4.4.58;-;MBNR.1.PER.822
;kerzbacher;Julius;-;Nachruf;-;30.9.6560;-;MBNR.1.PER.823
andr&;leyer;70;Dr.;-;-;5.9.58;-;MBNR.1.PER.824
Erna;Meyer;70;Dr.;-;-;19.2.60;-;MBNR.1.PER.825
ür.Franz;keyer;(KIV)  60  (#r);-;-;-;27.12.57;-;MBNR.1.PER.826
iierwann;Meyer;4.2.  (Jerusin)  60;Dr.;-;-;27.1.61;-;MBNR.1.PER.827
Johanna;Meyer;22,.1.54    &80;-;-;-;-;-;MBNR.1.PER.828
Lina;Meyer;90;-;-;-;11.7.52;-;MBNR.1.PER.829
ned.1.F.;Meyer;70;Prof.;-;-;10.6.49;-;MBNR.1.PER.830
Meta;Meyer;;-;Nachruf;-;5.2.54;-;MBNR.1.PER.831
Rudolf;Meyer;;Dr.;Nachruf;-;17.3.61;-;MBNR.1.PER.832
Dbr.Karl;Heyer-WNobel;Tod;-;-;-;11.7.41;-;MBNR.1.PER.833
Erna;Meyer-keingenheim;Tod;-;-;-;26.5.61;-;MBNR.1.PER.834
Lr.Otto;Meyerhof;50/1951  Tod;Prof.;-;-;-;-;MBNR.1.PER.835
dax;Neyerhoff;wkachruf;Prof.;-;-;27.4.45;-;MBNR.1.PER.836
Edwin;Heyersuhn;50;-;-;-;29.10.43;-;MBNR.1.PER.837
Abr.Albert;Michaeli(nechlowitz);ilachruf;-;-;-;13.4.56;-;MBNR.1.PER.838
Ur.Fritz;Michaelis;Ur  Fritz;-;-;-;-;-;MBNR.1.PER.839
Siegf.;fiichels;Tod;-;-;-;14.4.61;-;MBNR.1.PER.840
Uri;Millner;(+1948)  (Kurzweil);-;Nachruf;-;2.6.49;-;MBNR.1.PER.841
Mina;Nittler;70;-;-;-;19.83.60;-;MBNR.1.PER.842
;Mittwoch;Prof.Eugen  Tod;-;-;-;13.11.42;-;MBNR.1.PER.843
Rudolf;Möller;Nabhmif  (B.C.);Dr.;-;-;14.12.45;-;MBNR.1.PER.844
Franz;Molnar;16/1952  iachruf;-;-;-;-;-;MBNR.1.PER.845
Shlowo;Monheit;Nachmf;-;-;-;20.3.5353;-;MBNR.1.PER.846
Leonard;Montefiore;19,6.59  70;-;-;-;-;-;MBNR.1.PER.847
laria;Nontessori;21/1952;-;Nachruf;-;-;-;MBNR.1.PER.848
;Moses;Pr.Bruno;-;Nachruf;-;10.5.4656;-;MBNR.1.PER.849
Erich;Moses;(Ranotflashawin)  Nachruf(MIP);-;-;-;6.10.44;-;MBNR.1.PER.850
Julius;Moses;9/1939  To;Prof.;-;-;-;-;MBNR.1.PER.851
Siegfried;Moses;Mai  1937  50;Dr.;-;-;-;-;MBNR.1.PER.852
ULr.Walter;Moses;22,.4,55;-;Nachruf;-;-;-;MBNR.1.PER.853
;Mossinsohn;Benzion;-;Nachruf;-;21.11.40;-;MBNR.1.PER.854
Hans;Mühsam;(BerlinHaifa)  80;Dr.;-;-;20.7.56;-;MBNR.1.PER.855
Ninna;Mühsam;(Haifa)  10.4,53  70;-;-;-;-;-;MBNR.1.PER.856
Faul;Mühsam;2  70;Dr.;-;-;12.7.46;-;MBNR.1.PER.857
Alfred;Müller;(Kattowitz);-;Nachruf;-;7.2.47;-;MBNR.1.PER.858
Ernst;Müller;43/1950  70;-;-;-;-;-;MBNR.1.PER.859
Dbr.Otto;Müller;Dbr  Otto;-;-;-;-;-;MBNR.1.PER.860
;Müller-Cohen;Anita  24,6.60  To;-;-;-;-;-;MBNR.1.PER.861
Fritz;Müllerhein;;Dr.;Nachruf;-;16.3.56;-;MBNR.1.PER.862
Esra;Munk;ilachruf(A.Wiener);-;-;-;3.1.41;-;MBNR.1.PER.863
Walter;Munk;Tod;Dr.;-;-;5.12.41;-;MBNR.1.PER.864
Josef;Muenz;70;Dr.;-;-;20.12.46;-;MBNR.1.PER.865
Kalman;Münz;1/1952  Tod;-;-;-;-;-;MBNR.1.PER.866
Siegfr.;Münz;;Dr.;Nachruf;-;6.6.47;-;MBNR.1.PER.867
Heinz;Nagler;10.Todestag(BC);-;-;-;14.1.44;-;MBNR.1.PER.868
Sir;Namier;Lewis;-;Nachruf;-;9.9.60;-;MBNR.1.PER.869
Fritz;Naphtali;Perez  April  38  50(E.Kahn);-;-;-;-;-;MBNR.1.PER.870
Mordechai;Narkiss;lNachruf(Schiff);-;-;-;26.4.57;-;MBNR.1.PER.871
Josef;Natan;A.  8/1951  Jahrestag;-;-;-;-;-;MBNR.1.PER.872
Herm.Zwi;Natanson;48/1950;Dr.;Nachruf;-;-;-;MBNR.1.PER.873
